,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?
17,14.281196246799487,-4.794264603147837,13.346194474324307,6.809849601747683,7.770722159557974,23.03702357571714,-2.2034256667895704,0
18,12.675054496946641,-3.887178449637056,11.438814592790292,3.3112177903100153,4.578366738430703,21.964975242539616,-3.8477116556169433,0
19,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
20,12.652358918882113,-3.889396271857603,10.392064461400347,1.6192721596324084,3.7648669844576768,22.061728239355297,-2.2069083998234196,0
21,12.64432218319216,-3.7502518509379335,11.278874550643865,3.2465451555004226,4.592130911137012,21.95780880247253,-2.208309350979882,0
22,12.691640601659229,-3.922891233203799,11.487172431125243,3.3221986899965374,4.617478377961709,21.968117156247807,-1.9281179926938743,0
23,12.63382833631136,-3.733006356873716,11.171917730454254,3.0382719098603723,4.594420717629516,21.958057135989677,-1.665546248849069,0
24,12.634028764309608,-3.7323403043084924,11.174452640077986,3.03052808235041,4.592348372160246,21.959249545422168,-2.350665141287858,0
25,12.6348467870115,-3.724097623188017,11.205420930583049,3.0328539158565735,4.537976478806646,21.95866829240081,-2.2211255279972604,0
26,14.196263387711854,-4.53962038323245,13.259503641502535,7.326118423085225,8.413266594093598,23.269832984365767,-2.2090115249111837,0
27,13.077042420939122,-4.3048829638086055,12.089799770925223,3.4804848137211604,5.092661361552873,22.02950231529122,-2.214670164989233,0
28,12.663497123569638,-3.8516752427350163,11.39500060811517,3.369571862333506,4.630655850922045,21.961153913948,-2.197226274708024,0
29,14.27934314668214,-4.79551620760483,13.344488010624817,6.809864754355035,7.770728552707803,23.039963145325924,-2.2034256667895704,0
30,12.659100122972635,-3.8421968770310517,11.38175109859444,3.3681588291278914,4.6310953067138625,21.961403078973333,-1.2487208960166576,0
31,14.279343146681652,-4.795516207430581,13.344488010625062,6.809864754355035,7.770728552707803,23.0399770130223,-2.2034256667895704,0
32,12.939683963597194,-4.205088722414888,11.920668021396406,3.368814719544356,4.7042458700452805,22.02087056122106,-2.2153827073671244,0
33,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
34,14.24711436882517,-4.670989940402522,13.311513453413818,7.184489980074464,8.251152949164952,23.088139182381163,-2.202732459169283,0
35,12.704977634119592,-3.957486418472009,11.530190788984214,3.3261995429661924,5.243399902632313,21.974701499158826,-1.1463017882238253,0
36,14.264341888823573,-4.938690217361321,13.32958108605418,4.269947750910209,6.039743281371867,22.942151490703626,-2.2041199826559246,0
37,14.248902630604023,-4.950276460674717,13.314405524085252,4.104818599331502,6.135166952509625,22.92038421863051,-2.216096420727265,0
38,14.18489955395149,-4.961971315304714,13.250206362085928,4.062332340356423,5.994869568808287,22.841536122473723,-2.211831628858832,0
39,12.628569813690824,-3.7463818413638528,11.103620143843273,2.39115924973663,4.190757399305678,21.96179796970798,-2.2636034977233574,0
40,14.279905666506862,-4.7996356046322015,13.344976259617338,6.442766964785709,7.422552292488468,23.039329063201954,-2.1084625423274352,0
41,12.656157629725174,-3.83337785727348,11.370630716651682,3.3516305704239926,4.640618426601782,21.96148009051758,-2.193820026016113,0
42,14.278978010622323,-4.795033095004086,13.343999215636046,6.809864754355035,7.770728552707803,23.040085947884638,-2.2139587897574455,0
43,12.658701944763362,-3.861852874890327,10.133030313294356,1.6127515616068755,3.7635679114946483,22.189533640935927,-1.0277971616209354,0
44,12.686103021808645,-3.919695500940789,11.478619580272701,3.322198731874123,4.617478381868215,21.969114502857202,-1.2132485778544386,0
45,12.656848019186542,-3.8122461885384222,11.351883890964737,3.351754658610063,4.629167939195659,21.958412400594,-2.193820026016113,0
46,14.24711436882517,-4.670989940402522,13.311513453413818,7.184489980074464,8.251152949164952,23.088139182381163,-2.2090115249111837,0
47,14.286746196752633,-4.8555859749364405,13.351994915928955,4.036563755003428,6.260596925471068,23.014148324059395,-2.2034256667895704,0
48,12.642316413413457,-3.748409108437018,11.274861431086055,3.2465451921496276,4.592130296852588,21.95796648517693,-2.2090115249111837,0
49,12.653701026957878,-3.878253954674329,10.184781880683344,1.612614204131151,3.763620253353829,22.14876653433523,-2.2132485778544386,0
50,12.649329494705528,-3.7990818442997814,11.331452814991684,3.3504499591572094,4.6278337097947855,21.959547058158275,-1.7986028756795482,0
51,12.634229554624673,-3.72622723586517,11.197278574125809,3.0380308193696424,4.594367794021271,21.95904835782652,-2.2153827073671244,0
52,12.651370420204595,-3.71748074492757,11.251176799304154,3.033095293293002,4.538035122642979,21.95585348406936,-1.7055337738384069,0
53,14.26635895886741,-4.936653711636012,13.33185008821605,4.279468288860082,6.052030956560371,22.946111073383385,-2.2175273758337135,0
54,12.634028764309608,-3.7323403043084924,11.174452640077986,3.03052808235041,4.592348372160246,21.959249545422168,-2.350665141287858,0
55,12.638999666408855,-3.8643759504846984,10.645390208822526,2.1491178206995962,3.897147772905189,22.003129032453604,-1.320572103387881,0
56,12.662467875408264,-3.844146324974774,11.38711371567013,3.368078306785188,4.63075906892914,21.96024278248157,-1.1765257708296988,0
57,12.643704916965198,-3.8816330192244854,10.510056533350381,1.6761652064370063,3.773558983280274,22.029057509824742,-1.2487208960166576,0
58,12.686103021808645,-3.919695500940789,11.478619580272701,3.322198731874123,4.617478381868215,21.969114502857202,-1.1463017882238253,0
59,12.684599658258985,-3.895740604821268,11.456202681436707,3.311179274696736,4.578167555657257,21.96345166728648,-2.2196826878598483,0
60,12.948471117302605,-4.211261155603828,11.931806263832119,3.368815367146154,4.704254796342192,22.019579002079173,-2.216096420727265,0
61,12.649329494705528,-3.7990818442997814,11.331452814991684,3.3504499591572094,4.6278337097947855,21.959547058158275,-2.214670164989233,0
62,12.67274183740787,-3.8340946763910564,11.388772572368957,3.3517247749315824,4.640652188987849,21.95655455320557,-2.1844222516757323,0
63,12.636127637455887,-3.8614000933554546,10.652555461473225,2.1543172591138364,3.898378805017834,22.002313712628577,-2.214670164989233,0
64,12.662467875408264,-3.844146324974774,11.38711371567013,3.368078306785188,4.63075906892914,21.96024278248157,-1.1765257708296988,0
65,14.27934315276928,-4.795516118486381,13.34448801062484,6.809864754355035,7.770728552707803,23.039965647524856,-2.2211255279972604,0
66,12.678528004771403,-3.8917893491733837,11.446427695666408,3.3111855476736913,4.57837639945124,21.964385558841336,-1.1463017882238253,0
67,12.637032542729106,-3.7238198823350053,11.210128936096611,3.0328538404596226,4.537975772642507,21.958369715762398,-2.2076083105017457,0
68,12.654124567402162,-3.8880793102529068,10.275917785230165,1.6175432713369904,3.763367608862641,22.10481642318017,-2.214670164989233,0
69,14.251513687905595,-4.948779203323642,13.317015261328052,4.09532468004793,6.091737000723328,22.923935866690794,-2.197910742118267,0
70,12.91934873675638,-4.187884883426085,11.8933134582247,3.36611401273022,4.703108048137793,22.018399145043645,-2.2034256667895704,0
71,12.629996470182215,-3.741049286642632,11.131594494187972,2.648674988021631,4.3242283365960805,21.96058646459808,-1.6382721639824072,0
72,12.643332037319363,-3.763360253293546,11.290606368108923,3.299337153349695,4.610094206720995,21.958702923776734,-2.2090115249111837,0
73,12.655493938814578,-3.817824175080968,11.355680755896007,3.3501948117252582,4.627868469384833,21.959111365434204,-2.214670164989233,0
74,14.278958137053845,-4.914533124441088,13.344244309816068,4.263252259030305,6.030053234626768,22.968573835082097,-1.7544873321858498,0
75,12.64432218319216,-3.7502518509379335,11.278874550643865,3.2465451555004226,4.592130911137012,21.95780880247253,-2.208309350979882,0
76,12.66808712015226,-3.866514163825716,11.413098941965192,3.320574231618979,4.60410432061585,21.962270293039975,-2.212539525481585,0
77,12.684599658258985,-3.895740604821268,11.456202681436707,3.311179274696736,4.578167555657257,21.96345166728648,-2.2090115249111837,0
78,12.637589273791486,-3.7231620086800845,11.213445085464466,3.0331030507073264,4.538262563193151,21.958258801239676,-2.220403508742175,0
79,14.172073409587481,-4.496048201748888,13.234749961206553,7.516695455807322,8.753252414051797,23.190949089528864,-2.211831628858832,0
80,12.630841701969874,-3.735072962734357,11.158237030819746,3.0382722902689863,4.59443343553267,21.95992489940675,-2.2104192878355744,0
81,12.629766981267085,-3.7437992219835468,11.117842151019149,2.8695076009917817,4.461556861030951,21.961007551149223,-2.1924649719311464,0
82,14.200677942634812,-4.96120588703959,13.265998369874291,4.07988274952073,6.049515341873965,22.86006759720014,-2.2132485778544386,0
83,12.634607539046597,-3.7250407942929495,11.202724001115294,3.0380308761756853,4.5943677970430405,21.958713892018054,-2.2076083105017457,0
84,12.695440997806232,-3.93975733662559,11.505421668693693,3.319387856352033,5.001570921304614,21.971912010145587,-2.214670164989233,0
85,14.203008700757923,-4.960906957773851,13.268332939102603,4.170076387842718,6.058168213050448,22.863428941823436,-2.2076083105017457,0
86,12.651285900352065,-3.7979802770612894,11.332472435325192,3.3517535578716204,4.629073006265961,21.95841523586863,-2.2041199826559246,0
87,14.203977570944778,-4.5597597513564425,13.267450961692859,7.294476474590476,8.38823318753531,23.257356217108672,-2.2055119533408303,0
88,14.27934315276928,-4.795516118486381,13.34448801062484,6.809864754355035,7.770728552707803,23.039965647524856,-2.2992962828549803,0
89,12.664141395284641,-3.859307212333934,11.402534269584951,3.3115697977523917,4.598750843984049,21.962278175177,-2.209714835966758,0
90,12.930957630936721,-4.201020616998322,11.91009980078085,3.368624635994284,4.704076513783953,22.020801066124278,-2.2153827073671244,0
91,14.211360862369064,-4.960298195358682,13.276692316488617,4.076774645349879,6.043724162302528,22.87278068176063,-2.2153827073671244,0
92,12.724170290137904,-3.986338302847801,11.573556744367604,3.3230173579794697,5.2783038522186825,21.979171058961885,-1.2132485778544386,0
93,12.947661865718814,-4.211075575982869,11.93091904992852,3.368815362366201,4.70425479553433,22.020059483395936,-2.216096420727265,0
94,12.646159914213769,-3.7772515599314667,11.307145143631466,3.2992794204841913,4.610254994579034,21.95837448600224,-2.208309350979882,0
95,12.636141941293786,-3.724545593144356,11.205776266106858,3.0380308900964486,4.594367798402708,21.95854197031726,-2.197910742118267,0
96,14.285977941089204,-4.876420989968866,13.351274179739354,3.6822675262978004,4.978163571435612,22.99983196148366,-2.2153827073671244,0
97,12.664141395284641,-3.859307212333934,11.402534269584951,3.3115697977523917,4.598750843984049,21.962278175177,-2.209714835966758,0
98,12.625284816869904,-3.7555077844695486,11.054395131529066,2.389517278405343,4.189340232665889,21.964819783852416,-1.585026652029182,0
99,12.697442727210449,-3.9381801274444745,11.506275950801419,3.318136136522235,4.963187717821666,21.97048244277624,-1.94692155651658,0
100,12.662467875408264,-3.844146324974774,11.38711371567013,3.368078306785188,4.63075906892914,21.96024278248157,-1.2487208960166576,0
101,12.686103021808645,-3.919695500940789,11.478619580272701,3.322198731874123,4.617478381868215,21.969114502857202,-1.1511952989481962,0
102,12.653268690855848,-3.8784923051961857,10.183654201293702,1.612783766425055,3.7636250964598745,22.1490484786902,-2.2076083105017457,0
103,14.119447149592554,-4.958756654489859,13.18448644346674,4.015723742532328,5.971367186980548,22.753085182411507,-2.197910742118267,0
104,14.285977941089204,-4.876420989968866,13.351274179739354,3.6822675262978004,4.978163571435612,22.99983196148366,-2.216096420727265,0
105,12.635243876679679,-3.727345921721278,11.19489328224609,3.0302846936562053,4.59229485974746,21.958592905271036,-2.197910742118267,0
106,13.887022190008588,-4.826696886603472,12.950177015277115,3.8959740622249988,5.286837520411897,22.458120163418958,-2.2034256667895704,0
107,12.631987079423306,-3.7406306317017135,11.13637894641912,2.6486750132769683,4.324228341016344,21.960318867996193,-2.2132485778544386,0
108,12.662467875408264,-3.844146324974774,11.38711371567013,3.368078306785188,4.63075906892914,21.96024278248157,-1.1765257708296988,0
109,14.27910198216,-4.7947947127987005,13.343999215611227,6.44287535372353,7.4231977425387,23.02432879200185,-2.2724587429714433,0
110,12.649402402820334,-3.7893526079368387,11.32231568214994,3.2993216824151745,4.610260388103301,21.958298633527725,-2.2006594505464183,0
111,14.258720773203336,-4.761089146751772,13.319348205363442,7.142729537409139,8.215597388967012,23.055082344742516,-2.211831628858832,0
112,12.738146753181502,-4.003311179697521,11.601367426660131,3.323899510947904,5.278520824047182,21.982304544899215,-2.016824927962187,0
113,12.649627109428097,-3.8891804276101047,10.37379680863917,1.6170193943478313,3.76385500020101,22.06730524726333,-1.1765257708296988,0
114,14.27934314668214,-4.795516207603816,13.344488010624817,6.809864754355035,7.770728552707803,23.03997806982202,-2.1924649719311464,0
115,12.669017132247445,-3.869376476672631,11.416629635703837,3.3205754331830986,4.60410395726606,21.962516960836002,-1.1463017882238253,0
116,14.280063677264577,-4.914339332463131,13.345464578841158,4.263252259030305,6.030053234626768,22.96841197274626,-3.8477116556169433,0
117,14.194391513088343,-4.541627803460425,13.25771764383983,7.326118437519692,8.413267014215531,23.307339336237195,-2.190440285364732,0
118,12.644368892923655,-3.877513670462065,10.555023144077655,1.6806020021266184,3.8159115258976795,22.01893194135874,-2.2076083105017457,0
119,14.19471127478007,-4.541040343820959,13.258015820779779,7.339597333259896,8.532363022386338,23.24609832632556,-2.216096420727265,0
120,12.643332037319363,-3.763360253293546,11.290606368108923,3.299337153349695,4.610094206720995,21.958702923776734,-2.2090115249111837,0
121,12.644706304619746,-3.840091898328176,10.760513611143582,2.27124496969003,3.9827607779306193,21.988007266429296,-2.2211255279972604,0
122,14.27934314668214,-4.795516207603816,13.344488010624817,6.809864754355035,7.770728552707803,23.03997806982202,-2.2034256667895704,0
123,14.258990102222791,-4.942431869610146,13.324240062464002,4.037494675494926,5.859914753948293,22.936890000638105,-1.8268137315877258,0
124,13.044634234376952,-4.284419625003462,12.0519169006579,3.475111266339401,5.090039480913499,22.028365313924198,-2.1944991418415998,0
125,14.278978010622323,-4.795033095004086,13.343999215636046,6.809864754355035,7.770728552707803,23.040085947884638,-4.730487055782083,0
126,14.285977941089204,-4.876420989968866,13.351274179739354,3.6822675262978004,4.978163571435612,22.99983196148366,-2.2153827073671244,0
127,12.648494365240337,-3.7678813309262233,11.300485977418273,3.2992785812700887,4.6101904180757,21.957549975643317,-2.2034256667895704,0
128,12.637589273791486,-3.7231620086800845,11.213445085464466,3.0331030507073264,4.538262563193151,21.958258801239676,-2.220403508742175,0
129,13.011631830712641,-4.258723124424801,12.0114760326943,3.368890867870747,4.7477129828734705,22.025391161357714,-2.197226274708024,0
130,12.750534832178793,-4.019264232226995,11.626221544514365,3.323108326291842,5.2783708962939135,21.986780583343297,-2.0315170514460643,0
131,14.283677408148115,-4.8952918759783906,13.348862910001413,4.272738413893543,6.074287254631399,22.98491242641608,-1.3851027839668653,0
132,12.636127637455887,-3.8614000933554546,10.652555461473225,2.1543172591138364,3.898378805017834,22.002313712628577,-2.214670164989233,0
133,12.629182423627986,-3.7442613178094186,11.114118190951869,2.858036650744679,4.4586888675442875,21.961203618599907,-2.2041199826559246,0
134,12.646554932055315,-3.7365184687154653,11.267709019792592,3.2464826413597683,4.592111379406869,21.957042301229844,-2.2139587897574455,0
135,12.675054496946641,-3.887178449637056,11.438814592790292,3.3112177903100153,4.578366738430703,21.964975242539616,-2.2139587897574455,0
136,12.633404487607002,-3.7328761570052884,11.17082096163526,3.0382718517328784,4.5944206424840806,21.959335374515607,-2.202732459169283,0
137,12.705453580166559,-3.957574527185293,11.530828402630506,3.326199547721251,5.24339990291515,21.974490066034928,-1.1463017882238253,0
138,14.258720773203336,-4.761089146751772,13.319348205363442,7.142729537409139,8.215597388967012,23.055082344742516,-2.211831628858832,0
139,12.924970058755246,-4.195225436397799,11.901852968250644,3.3686231425620026,4.7040368077394445,22.020839886099825,-2.214670164989233,0
140,12.723602037386414,-3.986268922181857,11.572834420689285,3.3230173659384277,5.278303852721236,21.97935089821962,-2.197910742118267,0
141,14.212774094039721,-4.959845704391011,13.27811726781318,4.078933877247388,6.04958760422719,22.8769824652648,-2.2139587897574455,0
142,12.862507703486136,-4.1385590970721955,11.813584798681097,3.1290762804783325,4.613311279265639,22.013117862067055,-2.2132485778544386,0
143,12.666139783840139,-3.8653026420627787,11.409949216463838,3.3205754612069316,4.6041180541603755,21.96276443672451,-3.8477116556169433,0
144,13.07502102827605,-4.304206232556755,12.087640338315005,3.4804848018700136,5.092661361417641,22.030870620490635,-2.214670164989233,0
145,12.6334316175525,-3.849552824780684,10.716338568600404,2.153681694263907,3.9046370820038887,21.99310628795149,-2.2132485778544386,0
146,14.234400304461362,-4.955143464285738,13.299764742970295,4.094840669372681,6.053133458323114,22.903392898350408,-2.2211255279972604,0
147,12.651643218084123,-3.8732428963535934,10.149532400170227,1.6126147695029722,3.7635822198570454,22.168359329276267,-1.0515870342213989,0
148,12.640854575007799,-3.7473083378778087,11.272264499893659,3.246545135740522,4.592130908324005,21.958563809589947,-2.2055119533408303,0
149,12.996557088522454,-4.248576107994931,11.993157919998849,3.368893094336066,4.7477738925825745,22.024934038408706,-2.1958605676646497,0
150,12.625284816869904,-3.7555077844695486,11.054395131529066,2.389517278405343,4.189340232665889,21.964819783852416,-1.1463017882238253,0
151,12.643864490674957,-3.71922800715307,11.235696369707535,3.033102897969488,4.538261243264805,21.957193962128034,-1.7055337738384069,0
152,14.27934315276928,-4.795516118486381,13.34448801062484,6.809864754355035,7.770728552707803,23.039965647524856,-2.2211255279972604,0
153,12.648812675779363,-3.860394348167726,10.660028528396314,2.153572088915645,3.897492420454879,22.001451065271116,-1.3133637307377066,0
154,12.686103021808645,-3.919695500940789,11.478619580272701,3.322198731874123,4.617478381868215,21.969114502857202,-1.2132485778544386,0
155,14.280430452205819,-4.914672556074795,13.345951731590402,4.263183219110898,6.030025004028827,22.967462520003856,-2.2076083105017457,0
156,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
157,12.657587211462443,-3.8288537005339505,11.368105417444493,3.3516679497509183,4.64062343697002,21.95976324958682,-2.2153827073671244,0
158,13.045297373595607,-4.283154729619424,12.052304426057844,3.475122973372644,5.090037528758282,22.02699596303499,-2.1958605676646497,0
159,13.05733435347311,-4.293523833695263,12.06712401242083,3.4754607013636667,5.090515519669297,22.030133678247978,-2.2034256667895704,0
160,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
161,12.723602037386414,-3.986268922181857,11.572834420689285,3.3230173659384277,5.278303852721236,21.97935089821962,-2.197910742118267,0
162,14.284526548871405,-4.833652694256998,13.349345987660442,4.032906120800818,6.418369454837951,23.027990944374128,-2.197910742118267,0
163,14.285977941089204,-4.876420989968866,13.351274179739354,3.6822675262978004,4.978163571435612,22.99983196148366,-2.216096420727265,0
164,14.258720773203336,-4.761089146751772,13.319348205363442,7.142729537409139,8.215597388967012,23.055082344742516,-2.211831628858832,0
165,14.24711436882517,-4.670989940402522,13.311513453413818,7.184489980074464,8.251152949164952,23.088139182381163,-2.2090115249111837,0
166,12.704977634119592,-3.957486418472009,11.530190788984214,3.3261995429661924,5.243399902632313,21.974701499158826,-1.1463017882238253,0
167,12.677483057695321,-3.8531603757847965,11.410905291362162,3.369572367323813,4.630751182005268,21.95752695330768,-2.1844222516757323,0
168,12.643332037319363,-3.763360253293546,11.290606368108923,3.299337153349695,4.610094206720995,21.958702923776734,-2.2090115249111837,0
169,12.649641873630387,-3.7873308376552726,11.320519550147166,3.2993216950504323,4.61026038848733,21.958128976471855,-2.2196826878598483,0
170,14.279166402880797,-4.765429839945145,13.345951087785018,7.142813700063142,8.21785798786265,23.037308468827437,-4.73754891026957,0
171,12.664450585324852,-3.8457890925955622,11.390654441164218,3.3695735091789483,4.6307635999718615,21.960119223314553,-2.216096420727265,0
172,12.65404907642678,-3.889173862883411,10.310345567072018,1.6170635672542673,3.7638155010288274,22.090336144357753,-2.197910742118267,0
173,12.704977634119592,-3.957486418472009,11.530190788984214,3.3261995429661924,5.243399902632313,21.974701499158826,-1.1463017882238253,0
174,12.650959355402096,-3.890220769102603,10.354317605856856,1.6168513120380343,3.7638501426307966,22.07348098580129,-2.1924649719311464,0
175,12.629109035180445,-3.7532220914870167,11.067201991490522,2.389518166357182,4.189340440158732,21.963261451965757,-2.2034256667895704,0
176,14.179292779438674,-4.510488079834944,13.24223260224276,7.41018753064743,8.495874834446424,23.17222984984171,-2.1965428843515857,0
177,12.633853021175128,-3.7329236518254887,11.17191848729421,3.0382719507106644,4.594420720533656,21.95913744641606,-2.2055119533408303,0
178,12.704977634119592,-3.957486418472009,11.530190788984214,3.3261995429661924,5.243399902632313,21.974701499158826,-1.1463017882238253,0
179,12.939683963597194,-4.205088722414888,11.920668021396406,3.368814719544356,4.7042458700452805,22.02087056122106,-2.2153827073671244,0
180,12.673197256784116,-3.8886575818988582,11.438014647171991,3.3112177956765607,4.578366739133716,21.965737381765948,-2.2225731776106885,0
181,12.94218235436731,-4.2065901428287855,11.923770104812867,3.368814720807058,4.70424587070533,22.020708116596207,-2.2055119533408303,0
182,14.26636090843078,-4.936395636421718,13.331850086932434,4.2794682865934375,6.052030956506513,22.945945244480956,-2.2034256667895704,0
183,12.686103021808645,-3.919695500940789,11.478619580272701,3.322198731874123,4.617478381868215,21.969114502857202,-1.2132485778544386,0
184,12.640986820202787,-3.875537655700747,10.562615581314517,1.679765763359888,3.774919710799866,22.017828344933157,-1.2773660774661877,0
185,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
186,14.27100685408765,-4.93399006171603,13.33660183673581,4.262374648926397,6.07597977937385,22.94848550434562,-2.2196826878598483,0
187,14.195334401996616,-4.540424592173883,13.258611560858412,7.325982958299193,8.41324160217702,23.236123525961077,-2.2196826878598483,0
188,12.624714592826022,-3.7724334018964316,10.975867135232587,2.211131746050122,4.307293584697093,21.96940015557549,-1.1463017882238253,0
189,12.646872649371819,-3.790373629769418,11.320498964066951,3.299257606405283,4.610233771006646,21.96010531615279,-2.2153827073671244,0
190,12.662467875408264,-3.844146324974774,11.38711371567013,3.368078306785188,4.63075906892914,21.96024278248157,-1.2487208960166576,0
191,12.702696765695757,-3.939156567334531,11.51248956679992,3.318136136522235,4.963187717821666,21.969013952809938,-2.2211255279972604,0
192,12.66030395552339,-3.810442959998044,11.353835929033686,3.351761016363999,4.629024541755324,21.957394643069645,-2.2153827073671244,0
193,12.643704916965198,-3.8816330192244854,10.510056533350381,1.6761652064370063,3.773558983280274,22.029057509824742,-1.2487208960166576,0
194,14.281196246799487,-4.794264603147837,13.346194474324307,6.809849601747683,7.770722159557974,23.03702357571714,-2.2034256667895704,0
195,14.19493120637348,-4.543659633870868,13.258313792431464,7.326118440107122,8.413266634995933,23.295202047380837,-2.2211255279972604,0
196,12.63921928850295,-3.7172847331686283,11.234689704147893,3.03310313800227,4.538261975398693,21.95795360661212,-2.202732459169283,0
197,13.001797691252989,-4.251929751331037,11.999423076935178,3.3688940667792755,4.747910398412509,22.02350867479821,-2.1944991418415998,0
198,12.862507703486136,-4.1385590970721955,11.813584798681097,3.1290762804783325,4.613311279265639,22.013117862067055,-2.2132485778544386,0
199,12.649402402820334,-3.7893526079368387,11.32231568214994,3.2993216824151745,4.610260388103301,21.958298633527725,-2.2006594505464183,0
200,12.658701944763362,-3.861852874890327,10.133030313294356,1.6127515616068755,3.7635679114946483,22.189533640935927,-1.0277971616209354,0
201,12.633404487607002,-3.7328761570052884,11.17082096163526,3.0382718517328784,4.5944206424840806,21.959335374515607,-2.202732459169283,0
202,12.679144289687034,-3.9069261445548884,11.460101135586159,3.4033511427206884,4.640363495756827,21.968548141327364,-1.9136401693252516,0
203,12.648365087827644,-3.774591905390383,11.306906555407874,3.299279256909188,4.610246574844135,21.95786433155301,-2.2153827073671244,0
204,14.270684910814943,-4.747648863908368,13.335604389956062,7.027526416071231,8.080533348103467,23.042835933886487,-2.2006594505464183,0
205,12.635135997217468,-3.8465270244895167,10.732668004571362,2.2712572984839157,3.982828430990706,21.99077145417637,-2.2153827073671244,0
206,14.264341888823573,-4.938690217361321,13.32958108605418,4.269947750910209,6.039743281371867,22.942151490703626,-2.2041199826559246,0
207,12.648255142023759,-3.7744341141808033,11.306639556571747,3.2992792898399492,4.610246579267415,21.95770802523939,-2.2076083105017457,0
208,14.279227045568556,-4.794801183178358,13.344243681885583,6.809864754355035,7.770728552707803,23.03995668272738,-2.204815410317576,0
209,14.24711436882517,-4.670989940402522,13.311513453413818,7.184489980074464,8.251152949164952,23.088139182381163,-2.2090115249111837,0
210,12.628143900850478,-3.7548052700748835,11.05619465193679,2.389517278405343,4.189340232665889,21.96379630905641,-2.2076083105017457,0
211,14.279722642708098,-4.794455818573985,13.344732202166572,6.809864754355035,7.770728552707803,23.038616027177667,-2.2034256667895704,0
212,12.62641534518813,-3.7492781945193596,11.092630048302889,2.391021746960508,4.190733087525331,21.963068236302664,-1.6126101736612706,0
213,14.1594788656747,-4.9613516118422,13.224583534209716,4.0480231494093,5.981749711228585,22.806934171396662,-2.211831628858832,0
214,12.631987079423306,-3.7406306317017135,11.13637894641912,2.6486750132769683,4.324228341016344,21.960318867996193,-2.2132485778544386,0
215,12.651300632639389,-3.888884517575584,10.316380279748147,1.6170505150246555,3.763816371025732,22.08772382295151,-1.1463017882238253,0
216,12.630841701969874,-3.735072962734357,11.158237030819746,3.0382722902689863,4.59443343553267,21.95992489940675,-2.2104192878355744,0
217,12.640341871262946,-3.8632650735604086,10.649471024675972,2.1491239707848475,3.897115154998821,22.00227255633356,-1.320572103387881,0
