,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity,Species variance
0,14.270252986263765,-4.862575222079462,13.393819174982143,4.325068834879453,6.075098688113836,24.09556580458936,-2.214670164989233,1,CH21,5.987528725090298,"('CH21', 'HS')",8.532696279123547,0.03346832232997698,2.0810107302675335e-06
1,14.267896652284232,-4.8957781748162175,13.392844164061891,4.331463653901351,6.0622196176764795,24.04852609192072,-3.8477116556169433,1,CH21,5.980070135986731,"('CH21', 'HS')",8.531668660734342,0.0334503528392095,2.416250326249265e-07
2,14.26568312606493,-4.8948138484444295,13.389904770709968,4.331465893793162,6.062221699872975,24.050402017293454,-3.8477116556169433,1,CH21,5.980070242950486,"('CH21', 'HS')",8.53166889659136,0.0333998778914142,2.4395310959797483e-07
3,14.237853765717535,-4.929151349863588,13.362516565706072,4.112074470876458,5.990780552186909,23.9895152433983,-3.405607449624573,1,CH21,5.662344291474558,"('CH21', 'HS')",8.182901161863613,0.0333355460861678,1.424382749951961e-07
4,14.224449126323794,-4.93542485817191,13.349227431075713,4.140029576538475,5.9630593133635275,23.968496850980305,-2.1174754620451193,1,CH21,5.661644738329711,"('CH21', 'HS')",8.183045453956463,0.033332937153223524,3.2590584844028912e-06
5,14.22673690480421,-4.934982890809559,13.351649726952845,4.140110591868937,5.963316111690933,23.970821665018644,-2.214670164989233,1,CH21,5.6617722216213595,"('CH21', 'HS')",8.18306370963221,0.03334309539801886,2.0810041619671314e-06
6,14.22673690480421,-4.934982890809559,13.351649726952845,4.140110591868937,5.963316111690933,23.970821665018644,-3.2958494831602008,1,CH21,5.6617722216213595,"('CH21', 'HS')",8.18306370963221,0.03334309539801886,1.2381705180543905e-07
7,14.22673690480421,-4.934982890809559,13.351649726952845,4.140110591868937,5.963316111690933,23.970821665018644,-3.2958494831602008,1,CH21,5.6617722216213595,"('CH21', 'HS')",8.18306370963221,0.03334309539801886,1.2381705180543905e-07
8,14.224449126323794,-4.93542485817191,13.349227431075713,4.140029576538475,5.9630593133635275,23.968496850980305,-1.9586073148417746,1,CH21,5.661644738329711,"('CH21', 'HS')",8.183045453956463,0.033332937153223524,6.7704365438857e-06
9,14.138289001496789,-4.94143054996564,13.262928943881372,4.049848646025924,5.8560193931270295,23.858167344491864,-2.216096420727265,1,CH21,5.661076271557881,"('CH21', 'HS')",8.18264483287484,0.033353480652689504,2.06739627167457e-06
10,14.270365584704022,-4.889478080456501,13.395521120862389,4.344902228432803,6.063959923004557,24.057316100371672,-2.216096420727265,1,CH21,5.986008253204097,"('CH21', 'HS')",8.531817525074862,0.03348690272215499,2.06739627167457e-06
11,14.138289001496789,-4.94143054996564,13.262928943881372,4.049848646025924,5.8560193931270295,23.858167344491864,-2.216096420727265,1,CH21,5.661076271557881,"('CH21', 'HS')",8.18264483287484,0.033353480652689504,2.06739627167457e-06
12,14.074483441952333,-4.934355193594816,13.198842982641466,4.012546276241537,5.836917363988204,23.7826619552421,-2.701146923590293,1,CH21,5.6610605932258125,"('CH21', 'HS')",8.182502806071275,0.03339170230241828,2.3426644097789207e-07
13,14.138289001496789,-4.94143054996564,13.262928943881372,4.049848646025924,5.8560193931270295,23.858167344491864,-2.860120913598763,1,CH21,5.661076271557881,"('CH21', 'HS')",8.18264483287484,0.033353480652689504,1.373968102586393e-07
14,14.138289001496789,-4.94143054996564,13.262928943881372,4.049848646025924,5.8560193931270295,23.858167344491864,-2.860120913598763,1,CH21,5.661076271557881,"('CH21', 'HS')",8.18264483287484,0.033353480652689504,1.373968102586393e-07
15,14.274616755798185,-4.834113005439775,13.399385444714465,3.978481769805796,5.672810413024505,24.13261401688548,-2.216096420727265,1,CS,5.510538059664896,"('H2O', 'H4CO2')",7.537933855577517,0.03367981264656763,2.06739627167457e-06
16,14.274616755798185,-4.834113005439775,13.399385444714465,3.978481769805796,5.672810413024505,24.13261401688548,-4.357535479757878,1,CS,5.510538059664896,"('H2O', 'H4CO2')",7.537933855577517,0.03367981264656763,3.9907726867834923e-07
17,14.274625075109897,-4.771183047555121,13.401783449165945,6.205949273498237,7.375255305620355,24.179327391869215,-2.216096420727265,1,H,7.9266821293659335,"('O', 'S2')",9.177550811996355,0.03419673365543394,2.06739627167457e-06
18,14.267649513332023,-4.89634451880698,13.392599985020453,4.3314649865838675,6.062218732672435,24.04787128292428,-2.2153827073671244,1,CH21,5.980070243131595,"('CH21', 'HS')",8.531668896592528,0.033448552624481424,2.0741873224075744e-06
19,14.172863904129757,-4.942473830405577,13.297710034043737,4.108906864520794,5.916962694910303,23.901367534232246,-1.853871964321762,1,CH21,5.6610726822372985,"('CH21', 'HS')",8.182846239243744,0.03334607149331244,1.0969767810681862e-05
20,14.270175896308343,-4.792777320143072,13.394792179830365,3.9844981546045926,5.644080782054592,24.216198347948477,-2.2153827073671244,1,CS,5.526187210577133,"('H2O', 'H')",7.908263445766988,0.033873604313914916,2.0741873224075744e-06
21,14.146106983031,-4.941798817382951,13.270758556482987,4.0727773907355225,5.863676418758581,23.867940789070655,-2.2153827073671244,1,CH21,5.661067172770957,"('CH21', 'HS')",8.182746244742964,0.033348895584043706,2.0741890286369616e-06
22,14.246139957788984,-4.920883637001756,13.370041860804792,4.316065025604238,6.019772785216895,24.008658668454313,-2.2153827073671244,1,CH21,5.990632775066374,"('CH21', 'HS')",8.480557770910877,0.03329944399627936,2.0741873224075744e-06
23,14.20276386551563,-4.940425640305577,13.32764889867123,4.116733440224894,5.915435603669035,23.93896051716153,-3.132532512140948,1,CH21,5.661384295508673,"('CH21', 'HS')",8.182989394392353,0.03333833521335149,1.0745555954184038e-07
24,14.267649513332023,-4.89634451880698,13.392599985020453,4.3314649865838675,6.062218732672435,24.04787128292428,-2.2153827073671244,1,CH21,5.980070243131595,"('CH21', 'HS')",8.531668896592528,0.033448552624481424,2.0741890286369616e-06
25,14.191573475897329,-4.9415753795395965,13.31644391918831,4.108766657600689,5.911690860494798,23.9248776746332,-2.2153827073671244,1,CH21,5.661251168990126,"('CH21', 'HS')",8.182847834669564,0.0333400636735279,2.0741873224075744e-06
26,14.154419866342398,-4.942139966449103,13.279084411113587,4.072751354977222,5.863807177098223,23.87828654993128,-2.2153827073671244,1,CH21,5.661075188855136,"('CH21', 'HS')",8.182746026722176,0.033344131975456735,2.0741873224075744e-06
27,14.230741077456267,-4.933479819871231,13.355657038048212,4.12413328733894,5.992814188652983,23.976254471892553,-3.328827157284916,1,CH21,5.661769223299122,"('CH21', 'HS')",8.182978251802512,0.033345551134335204,1.285433666085987e-07
28,14.230741077456267,-4.933479819871231,13.355657038048212,4.12413328733894,5.992814188652983,23.976254471892553,-2.2153827073671244,1,CH21,5.661769223299122,"('CH21', 'HS')",8.182978251802512,0.033345551134335204,2.0741873224075744e-06
29,14.230741077456267,-4.933479819871231,13.355657038048212,4.12413328733894,5.992814188652983,23.976254471892553,-2.2153827073671244,1,CH21,5.661769223299122,"('CH21', 'HS')",8.182978251802512,0.033345551134335204,2.0741873224075744e-06
30,14.269133596568366,-4.8920638907891405,13.394062991872335,4.34490214875852,6.063962865009534,24.05368382113456,-1.8996294548824368,1,CH21,5.986008319903738,"('CH21', 'HS')",8.531817525132725,0.0334614386889987,8.884550108699546e-06
31,14.2733122330458,-4.81826412908704,13.397940168643967,3.964806622673565,5.591219659894253,24.150484852137357,-2.2153827073671244,1,CS,5.50899683047181,"('H2O', 'H')",7.875479844446511,0.033743965968734996,2.074203241112691e-06
32,14.262446091090993,-4.904197428894775,13.386945589212887,4.308249222087001,6.0299840307639485,24.036883551269163,-2.1237821594083575,1,CH21,5.98053232971416,"('CH21', 'HS')",8.53137782302731,0.033390335551073104,3.164539100255852e-06
33,14.2733122330458,-4.81826412908704,13.397940168643967,3.964806622673565,5.591219659894253,24.150484852137357,-2.128427064454121,1,CS,5.50899683047181,"('H2O', 'H')",7.875479844446511,0.033743965968734996,3.1000808826161352e-06
34,14.2733122330458,-4.81826412908704,13.397940168643967,3.964806622673565,5.591219659894253,24.150484852137357,-2.128427064454121,1,CS,5.50899683047181,"('H2O', 'H')",7.875479844446511,0.033743965968734996,3.1000808826161352e-06
35,14.25037088094278,-4.922156693104131,13.37541142470207,4.316065143597352,6.019778520621058,24.006762430966003,-2.214670164989233,1,CH21,5.990632721866812,"('CH21', 'HS')",8.480557770761598,0.03337877911889214,2.0810041619671314e-06
36,14.269133596568366,-4.8920638907891405,13.394062991872335,4.34490214875852,6.063962865009534,24.05368382113456,-1.8996294548824368,1,CH21,5.986008319903738,"('CH21', 'HS')",8.531817525132725,0.0334614386889987,8.884550108699546e-06
37,14.26541886823481,-4.903489511472224,13.390641672270526,4.308121154378599,6.030036082979976,24.037670942391895,-2.2153827073671244,1,CH21,5.980381032149024,"('CH21', 'HS')",8.531379455211464,0.03344564818153308,2.0741873224075744e-06
38,14.26541886823481,-4.903489511472224,13.390641672270526,4.308121154378599,6.030036082979976,24.037670942391895,-2.2153827073671244,1,CH21,5.980381032149024,"('CH21', 'HS')",8.531379455211464,0.03344564818153308,2.0741890286369616e-06
39,14.26541886823481,-4.903489511472224,13.390641672270526,4.308121154378599,6.030036082979976,24.037670942391895,-2.2153827073671244,1,CH21,5.980381032149024,"('CH21', 'HS')",8.531379455211464,0.03344564818153308,2.0741890286369616e-06
40,14.25037088094278,-4.922156693104131,13.37541142470207,4.316065143597352,6.019778520621058,24.006762430966003,-2.2153827073671244,1,CH21,5.990632721866812,"('CH21', 'HS')",8.480557770761598,0.03337877911889214,2.074203241112691e-06
41,14.2733122330458,-4.81826412908704,13.397940168643967,3.964806622673565,5.591219659894253,24.150484852137357,-2.128427064454121,1,CS,5.50899683047181,"('H2O', 'H')",7.875479844446511,0.033743965968734996,3.1000808826161352e-06
42,14.2733122330458,-4.81826412908704,13.397940168643967,3.964806622673565,5.591219659894253,24.150484852137357,-2.2153827073671244,1,CS,5.50899683047181,"('H2O', 'H')",7.875479844446511,0.033743965968734996,2.074203241112691e-06
43,14.262446091090993,-4.904197428894775,13.386945589212887,4.308249222087001,6.0299840307639485,24.036883551269163,-2.214670164989233,1,CH21,5.98053232971416,"('CH21', 'HS')",8.53137782302731,0.033390335551073104,2.0810041619671314e-06
44,14.25037088094278,-4.922156693104131,13.37541142470207,4.316065143597352,6.019778520621058,24.006762430966003,-2.2153827073671244,1,CH21,5.990632721866812,"('CH21', 'HS')",8.480557770761598,0.03337877911889214,2.074203241112691e-06
45,14.147717997774583,-4.941942034715182,13.272372139917191,4.0727773976567425,5.863676418844911,23.86972468230819,-2.128427064454121,1,CH21,5.661067172770728,"('CH21', 'HS')",8.182746244742962,0.033347775259238134,3.1000808826161352e-06
46,14.218209113924257,-4.937805814502761,13.343248975029574,4.1244176621555955,5.919385634442458,23.958529472579382,-1.562249437179612,1,CH21,5.661386228131705,"('CH21', 'HS')",8.183036735537744,0.03334884470612599,4.214916851554898e-05
47,14.264778619202522,-4.761473816279958,13.389166186255109,6.205949279811723,7.375255236592119,24.192187020341382,-2.1237821594083575,1,H,7.926682130923746,"('O', 'S2')",9.17755081199636,0.034035831201049194,3.164539100255852e-06
48,14.24163586907563,-4.928665308863717,13.366684809665715,4.037591509837435,5.78800339998847,23.99189414848431,-2.128427064454121,1,CH21,5.662344728219954,"('CH21', 'HS')",8.182901364961253,0.03336397648730098,3.1000808826161352e-06
49,14.226066277260243,-4.9353607175821335,13.35111262611081,4.140080992765874,5.963068737009424,23.969890098243592,-2.128427064454121,1,CH21,5.661764647236122,"('CH21', 'HS')",8.183063378547107,0.03335208041362266,3.1000808826161352e-06
50,14.113603753151233,-4.939432763672695,13.238207841055209,4.035196255302692,5.850971772478906,23.82789358934461,-2.214670164989233,1,CH21,5.661064241419127,"('CH21', 'HS')",8.182574362874727,0.033370929661695824,2.0810041619671314e-06
51,14.113603753151233,-4.939432763672695,13.238207841055209,4.035196255302692,5.850971772478906,23.82789358934461,-2.214670164989233,1,CH21,5.661064241419127,"('CH21', 'HS')",8.182574362874727,0.033370929661695824,2.080995363881722e-06
52,14.121875877511057,-4.940142758404089,13.246491496039528,4.035196540447993,5.85097223157737,23.838119565217067,-2.214670164989233,1,CH21,5.661064948656396,"('CH21', 'HS')",8.182574276531879,0.03336490250641517,2.0810107302675335e-06
53,14.113603753151233,-4.939432763672695,13.238207841055209,4.035196255302692,5.850971772478906,23.82789358934461,-2.214670164989233,1,CH21,5.661064241419127,"('CH21', 'HS')",8.182574362874727,0.033370929661695824,2.0810041619671314e-06
54,14.218209113924257,-4.937805814502761,13.343248975029574,4.1244176621555955,5.919385634442458,23.958529472579382,-1.562249437179612,1,CH21,5.661386228131705,"('CH21', 'HS')",8.183036735537744,0.03334884470612599,4.214916851554898e-05
55,14.121875877511057,-4.940142758404089,13.246491496039528,4.035196540447993,5.85097223157737,23.838119565217067,-2.1360826230421393,1,CH21,5.661064948656396,"('CH21', 'HS')",8.182574276531879,0.03336490250641517,2.9964059856392806e-06
56,14.113603753151233,-4.939432763672695,13.238207841055209,4.035196255302692,5.850971772478906,23.82789358934461,-2.214670164989233,1,CH21,5.661064241419127,"('CH21', 'HS')",8.182574362874727,0.033370929661695824,2.0810041619671314e-06
57,14.258450212140142,-4.913273610056425,13.383467597568238,4.297850209782028,6.02571936429933,24.02266308188152,-2.214670164989233,1,CH21,5.978352336925285,"('CH21', 'HS')",8.531160477145779,0.03340126127038609,2.080995363881722e-06
58,14.113603753151233,-4.939432763672695,13.238207841055209,4.035196255302692,5.850971772478906,23.82789358934461,-2.214670164989233,1,CH21,5.661064241419127,"('CH21', 'HS')",8.182574362874727,0.033370929661695824,2.0810041619671314e-06
59,14.239638407922023,-4.666716464087785,13.363559849204497,6.6993103148146895,7.900546305588718,24.200135304613653,-2.214670164989233,1,O,8.204526329723931,"('O', 'S2')",9.736465121873506,0.034688992447040025,2.0810077479780926e-06
60,14.22540223849426,-4.936799198207268,13.3508439880972,4.140018523504276,5.9630533478677705,23.965799256822518,-2.214670164989233,1,CH21,5.661644503154315,"('CH21', 'HS')",8.183045452807525,0.03337796491583112,2.0810107302675335e-06
61,14.26722342262211,-4.773243443352155,13.391865968694614,6.206777961818219,7.375637064733975,24.184963384537912,-2.202040356262804,1,H,7.92679079367049,"('O', 'S2')",9.1775868335156,0.033985573848592625,2.2056701003284094e-06
62,14.16318715459124,-4.4869726966885395,13.285682423721935,7.0266656689999385,8.151302202258039,24.6991731965618,-2.212539525481585,1,H,8.716658453936814,"('H', 'CS')",10.167323637953613,0.03675846628478279,2.1015030052615383e-06
63,14.16318715459124,-4.4869726966885395,13.285682423721935,7.0266656689999385,8.151302202258039,24.6991731965618,-2.212539525481585,1,H,8.716658453936814,"('H', 'CS')",10.167323637953613,0.03675846628478279,2.1015030052615383e-06
64,14.250492990987091,-4.743158527196093,13.371581010959927,6.57314567452469,7.737337182158585,24.17659116674417,-2.2139587897574455,1,H,8.294585076707152,"('O', 'S2')",9.545595780080934,0.033894825313522094,2.0878228686369447e-06
65,14.283163628836938,-4.881303811189831,13.411479818374112,4.347486679149786,6.105410815325129,24.065665737688846,-2.2139587897574455,1,CH21,5.987907285057529,"('CH21', 'HS')",8.532734150684105,0.033752233185884925,2.0878424109708493e-06
66,14.183599041138162,-4.527278917735208,13.306425138273452,6.776463816108048,7.850281755264063,24.54375059996056,-2.2132485778544386,1,H,8.468957161368653,"('H', 'CS')",9.731324784608788,0.03616344221991426,2.09467066304103e-06
67,14.168474760320294,-4.497347828927472,13.290961718412667,6.944267389479173,7.996430159049307,24.616336252578858,-2.212539525481585,1,H,8.681638347951962,"('H', 'CS')",9.968103723105932,0.036587154867937996,2.1015030052615383e-06
68,14.268394050810564,-4.893706478268545,13.393332094217664,4.344902194085138,6.063959391052699,24.051402541358318,-2.2132485778544386,1,CH21,5.986008300217593,"('CH21', 'HS')",8.531817525107314,0.03345653799258998,2.0946518656604877e-06
69,14.251382675504857,-4.693464867223796,13.376678414675451,6.573860544908976,7.744296319741196,24.241423267060387,-2.2132485778544386,1,H,8.295191134159888,"('O', 'S2')",9.54577902838733,0.034583610099981545,2.0946716434604727e-06
70,14.237853765717535,-4.929151349863588,13.362516565706072,4.112074470876458,5.990780552186909,23.9895152433983,-3.405607449624573,1,CH21,5.662344291474558,"('CH21', 'HS')",8.182901161863613,0.0333355460861678,1.424382749951961e-07
71,14.26722342262211,-4.773243443352155,13.391865968694614,6.206777961818219,7.375637064733975,24.184963384537912,-1.876148359032914,1,H,7.92679079367049,"('O', 'S2')",9.1775868335156,0.033985573848592625,9.899699598373656e-06
72,14.251382675504857,-4.693464867223796,13.376678414675451,6.573860544908976,7.744296319741196,24.241423267060387,-2.2132485778544386,1,H,8.295191134159888,"('O', 'S2')",9.54577902838733,0.034583610099981545,2.0946465385979653e-06
73,14.245380390741248,-4.925592006621252,13.370299337736546,4.066185824667319,5.796776677402051,23.999046526415533,-2.2139587897574455,1,CH21,5.703039441369011,"('CH21', 'HS')",8.192224370224977,0.033361725908421465,2.0878424109708493e-06
74,13.97010196665588,-4.912684334962728,13.093930958642252,4.135576743524209,5.989183435882769,23.677529419532195,-2.54821356447571,1,CH21,5.666027122371849,"('OH', 'CH21')",8.384620026193511,0.03349194851154998,4.511886925895117e-07
75,14.227139026652537,-4.935127562548413,13.352186197163453,4.140110731462358,5.9633161253574585,23.97120385497029,-2.2153827073671244,1,CH21,5.6617723988360575,"('CH21', 'HS')",8.18306371458544,0.03335226805296758,2.0741890286369616e-06
76,14.24163586907563,-4.928665308863717,13.366684809665715,4.037591509837435,5.78800339998847,23.99189414848431,-2.214670164989233,1,CH21,5.662344728219954,"('CH21', 'HS')",8.182901364961253,0.03336397648730098,2.0810041619671314e-06
77,14.245380390741248,-4.925592006621252,13.370299337736546,4.066185824667319,5.796776677402051,23.999046526415533,-2.2139587897574455,1,CH21,5.703039441369011,"('CH21', 'HS')",8.192224370224977,0.033361725908421465,2.0878424109708493e-06
78,14.110460711726358,-4.939128591296239,13.235060290298142,4.050968453959153,5.853497326363053,23.824174818533212,-2.2132485778544386,1,CH21,5.661080737785844,"('CH21', 'HS')",8.182678573714304,0.03337336171810462,2.0946716434604727e-06
79,14.239792382525737,-4.923047983954714,13.363039355916028,4.066185743260414,5.7967731561695315,24.00317684824785,-2.2132485778544386,1,CH21,5.703039444617964,"('CH21', 'HS')",8.192224370305018,0.03324703658478752,2.0946716434604727e-06
80,14.239792382525737,-4.923047983954714,13.363039355916028,4.066185743260414,5.7967731561695315,24.00317684824785,-2.2139587897574455,1,CH21,5.703039444617964,"('CH21', 'HS')",8.192224370305018,0.03324703658478752,2.0878317488237354e-06
81,14.163352920806293,-4.942543532468736,13.288186555312157,4.072748617051729,5.863803162878363,23.889261998046738,-2.2132485778544386,1,CH21,5.661073483095232,"('CH21', 'HS')",8.182746030544303,0.033350367459583724,2.0946716434604727e-06
82,14.26722342262211,-4.773243443352155,13.391865968694614,6.206777961818219,7.375637064733975,24.184963384537912,-2.204815410317576,1,H,7.92679079367049,"('O', 'S2')",9.1775868335156,0.033985573848592625,2.177674527673979e-06
83,14.110460711726358,-4.939128591296239,13.235060290298142,4.050968453959153,5.853497326363053,23.824174818533212,-2.2132485778544386,1,CH21,5.661080737785844,"('CH21', 'HS')",8.182678573714304,0.03337336171810462,2.0946465385979653e-06
84,14.271679460841892,-4.898362571078182,13.397940728531566,4.331465018731611,6.062188120336388,24.04408518555636,-2.2132485778544386,1,CH21,5.980070286254901,"('CH21', 'HS')",8.53166889709243,0.03353883371154752,2.0946465385979653e-06
85,14.101071398940778,-4.937834226832119,13.225478400140004,4.019831313956397,5.845733293566355,23.813266476962188,-2.2139587897574455,1,CH21,5.661061474347958,"('CH21', 'HS')",8.182502874010298,0.03336858792298968,2.0878317488237354e-06
86,14.271679460841892,-4.898362571078182,13.397940728531566,4.331465018731611,6.062188120336388,24.04408518555636,-2.2139587897574455,1,CH21,5.980070286254901,"('CH21', 'HS')",8.53166889709243,0.03353883371154752,2.0878317488237354e-06
87,14.230474882251356,-4.93363476153348,13.355391032357334,4.124133287532628,5.992814188655164,23.97617885883999,-2.2041199826559246,1,CH21,5.661769223301968,"('CH21', 'HS')",8.182978251802519,0.0333452145164856,2.1846539913145475e-06
88,14.254914573208541,-4.716670112910194,13.37945669651313,6.573764619344604,7.743806893467964,24.221779233507178,-2.211831628858832,1,H,8.295122678183828,"('O', 'S2')",9.54577902852045,0.034345226842874034,2.108375261838497e-06
89,14.236285996161438,-4.930958427247373,13.36120588343724,4.107964171863525,5.9890439534567115,23.984944126716286,-2.2132485778544386,1,CH21,5.662347217843865,"('CH21', 'HS')",8.182901193596837,0.033350250416233726,2.0946518656604877e-06
90,14.205305515407725,-4.940015936300314,13.330194125779439,4.117024466464233,5.915492951463673,23.9424881858242,-2.212539525481585,1,CH21,5.661377409181351,"('CH21', 'HS')",8.182994348085627,0.033338309726748325,2.1015210848885638e-06
91,14.154419866344055,-4.942139966256194,13.279084411113587,4.072751354977222,5.863807177098223,23.878294337673694,-2.2132485778544386,1,CH21,5.661075188855136,"('CH21', 'HS')",8.182746026722176,0.033344131975613873,2.0946518656604877e-06
92,14.113604022372636,-4.939431787478214,13.238207841055136,4.035196255861305,5.850971772489061,23.827998999754406,-2.2132485778544386,1,CH21,5.6610642413678045,"('CH21', 'HS')",8.182574362874652,0.03337093103593056,2.09467066304103e-06
