Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3341,14.0447984151999,-4.92204586051776,13.1702681779823,4.25924979373735,5.89976655921531,24.0323388556063,-3.31605286924849,0,CH21,5.74309107322834,"('CH21', 'HS')",8.21964084287434,0.0320929373106336
3342,14.0447984151999,-4.92204586051776,13.1702681779823,4.25924979373735,5.89976655921531,24.0323388556063,-3.31605286924849,0,CH21,5.74309107322834,"('CH21', 'HS')",8.21964084287434,0.0320929373106336
3343,14.0392379267331,-4.92015206320852,13.1647830021096,4.24104298965006,5.89226464390623,23.9697838063546,-3.38615817812393,0,CH21,5.73985982136158,"('CH21', 'HS')",8.21872294876257,0.0321009474666369
3344,14.0392379267331,-4.92015206320852,13.1647830021096,4.24104298965006,5.89226464390623,23.9697838063546,-3.38615817812393,0,CH21,5.73985982136158,"('CH21', 'HS')",8.21872294876257,0.0321009474666369
3345,14.0392379267331,-4.92015206320852,13.1647830021096,4.24104298965006,5.89226464390623,23.9697838063546,-3.38615817812393,0,CH21,5.73985982136158,"('CH21', 'HS')",8.21872294876257,0.0321009474666369
3346,14.0392379267331,-4.92015206320852,13.1647830021096,4.24104298965006,5.89226464390623,23.9697838063546,-3.38615817812393,0,CH21,5.73985982136158,"('CH21', 'HS')",8.21872294876257,0.0321009474666369
3347,14.0392379267331,-4.92015206320852,13.1647830021096,4.24104298965006,5.89226464390623,23.9697838063546,-3.38615817812393,0,CH21,5.73985982136158,"('CH21', 'HS')",8.21872294876257,0.0321009474666369
3348,14.0428815759317,-4.92168129955379,13.1685877422585,4.2215317362503,5.89168894977345,24.0264995733323,-3.33913452199613,0,CH21,5.7451079238272,"('CH21', 'HS')",8.22173202628208,0.0321103891726853
3349,13.6753004149035,-4.94202575195586,12.8010120803702,4.22148074373596,6.84811735229623,24.1953024141759,-4.80134291304558,0,CS,5.92969964360128,"('HV', 'CS')",8.96427355145864,0.0320486863499029
3350,14.0428815759317,-4.92168129955379,13.1685877422585,4.2215317362503,5.89168894977345,24.0264995733323,-3.33913452199613,0,CH21,5.7451079238272,"('CH21', 'HS')",8.22173202628208,0.0321103891726853
